"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-03-21","0.00","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-03-22","0.00","0.0","0.0","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-03-23","1.28","0.0","0.0","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-03-24","0.00","0.0","0.0","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-03-25","0.00","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-03-26","0.00","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-03-27","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-03-28","0.37","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-03-29","0.09","0.0","0.0","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-03-30","0.04","0.0","0.0","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-03-31","0.02","0.0","0.0","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-01","0.00","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-02","0.00","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-03","0.01","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-04","0.00","0.0","0.0","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-05","0.00","0.0","0.0","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-06","0.06","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-07","0.00","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-08","0.18","0.0","0.0","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-09","0.13","0.0","0.0","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-10","0.00","0.0","0.0","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-11","0.00","0.0","0.0","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-12","0.00","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-13","1.14","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-14","0.00","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-15","0.00","0.0","0.0","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-16","0.00","0.0","0.0","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-17","0.04","0.0","0.0","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-18","0.09","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-19","0.00","0.0","0.0","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-20","0.00","0.0","0.0","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-21","0.36","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-22","0.00","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-23","0.13","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-24","0.60","0.0","0.0","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-25","0.00","0.0","0.0","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-26","0.17","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-27","0.00","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-28","0.00","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-29","0.01","0.0","0.0","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-04-30","0.37","0.0","0.0","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-01","0.22","0.0","0.0","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-02","0.00","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-03","0.11","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-04","0.01","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-05","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-06","0.02","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-07","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-08","0.32","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-09","0.03","0.0","0.0","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-10","0.00","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-11","0.03","0.0","0.0","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-12","0.00","0.0","0.0","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-13","0.00","0.0","0.0","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-14","0.00","0.0","0.0","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-15","0.03","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-16","0.02","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-17","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-18","0.00","0.0","0.0","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-19","0.00","0.0","0.0","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-20","0.00","0.0","0.0","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-21","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-22","0.01","0.0","0.0","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-23","0.52","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-24","0.00","0.0","0.0","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-25","0.00","0.0","0.0","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-26","0.00","0.0","0.0","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-27","0.00","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-28","0.01","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-29","0.00","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-30","0.00","0.0","0.0","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-05-31","0.00","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-01","0.00","0.0","0.0","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-02","0.00","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-03","0.55","0.0","0.0","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-04","0.10","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-05","0.79","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-06","0.16","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-07","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-08","0.00","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-09","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-10","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-11","0.77","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-12","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-13","0.00","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-14","0.00","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-15","0.00","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-16","0.00","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-17","0.00","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-18","0.00","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-19","0.00","0.0","0.0","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-20","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-21","0.00","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-22","0.00","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-23","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-24","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-25","0.00","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-26","0.00","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-27","0.25","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-28","0.52","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-29","0.02","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-06-30","0.00","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-01","0.06","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-02","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-03","0.42","0.0","0.0","82"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-04","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-05","0.00","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-06","0.03","0.0","0.0","80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-07","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-08","0.02","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-09","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-10","2.33","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-11","0.04","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-12","0.00","0.0","0.0","80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-13","0.00","0.0","0.0","80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-14","0.00","0.0","0.0","80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-15","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-16","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-17","0.10","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-18","0.00","0.0","0.0","80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-19","0.00","0.0","0.0","80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-20","0.00","0.0","0.0","85"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-21","0.00","0.0","0.0","85"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-22","0.69","0.0","0.0","81"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-23","0.05","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-24","0.35","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-25","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-26","0.00","0.0","0.0","82"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-27","0.00","0.0","0.0","85"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-28","0.00","0.0","0.0","86"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-29","0.00","0.0","0.0","82"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-30","0.00","0.0","0.0","81"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-07-31","1.07","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-01","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-02","0.00","0.0","0.0","80"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-03","0.13","0.0","0.0","81"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-04","0.12","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-05","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-06","0.03","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-07","0.36","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-08","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-09","0.00","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-10","0.00","0.0","0.0","79"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-11","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-12","0.50","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-13","0.01","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-14","0.00","0.0","0.0","79"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-15","0.00","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-16","0.29","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-17","0.06","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-18","0.07","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-19","0.35","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-20","0.00","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-21","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-22","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-23","0.00","0.0","0.0","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-24","0.00","0.0","0.0","79"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-25","0.08","0.0","0.0","83"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-26","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-27","0.69","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-28","0.03","0.0","0.0","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-29","0.10","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-30","0.00","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-08-31","0.00","0.0","0.0","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-01","0.20","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-02","0.07","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-03","0.51","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-04","0.00","0.0","0.0","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-05","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-06","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-07","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-08","0.00","0.0","0.0","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-09","0.00","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-10","1.36","0.0","0.0","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-11","0.00","0.0","0.0","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-12","0.00","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-13","0.00","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-14","0.00","0.0","0.0","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-15","0.00","0.0","0.0","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-16","0.00","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-17","0.00","0.0","0.0","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-18","0.04","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-19","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-20","0.00","0.0","0.0","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-21","0.00","0.0","0.0","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-22","0.00","0.0","0.0","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-23","0.00","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-24","0.00","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-25","0.00","0.0","0.0","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-26","0.00","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-27","0.06","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-28","0.04","0.0","0.0","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-29","0.13","0.0","0.0","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-09-30","0.45","0.0","0.0","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-01","0.00","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-02","0.04","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-03","0.00","0.0","0.0","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-04","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-05","0.00","0.0","0.0","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-06","0.07","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-07","0.00","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-08","0.00","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-09","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-10","0.00","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-11","0.00","0.0","0.0","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-12","1.10","0.0","0.0","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-13","0.14","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-14","0.00","0.0","0.0","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-15","0.00","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-16","1.54","0.0","0.0","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-17","0.15","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-18","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-19","0.00","0.0","0.0","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-20","0.03","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-21","0.00","0.0","0.0","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-22","0.00","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-23","0.01","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-24","0.00","0.0","0.0","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-25","0.02","0.0","0.0","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-26","0.11","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-27","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-28","0.10","0.0","0.0","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-29","1.19","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-30","0.48","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-10-31","0.00","0.0","0.0","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-01","0.61","0.0","0.0","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-02","0.00","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-03","0.00","0.0","0.0","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-04","0.00","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-05","0.00","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-06","0.00","0.0","0.0","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-07","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-08","0.00","0.0","0.0","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-09","0.00","0.0","0.0","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-10","0.00","0.0","0.0","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-11","0.86","0.0","0.0","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-12","0.32","0.0","0.0","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-13","0.15",,"0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-14","0.00","0.0","0.0","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-15","0.34","0.0","0.0","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-16","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-17","0.00",,"0.0","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-18","0.00","0.0","0.0","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-19","0.00","0.0","0.0","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-20","0.00","0.0","0.0","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-21","0.00","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-22","0.01","0.0","0.0","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-23","0.75","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-24","0.00","0.0","0.0","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-25","0.00","0.0","0.0","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-26","0.47","0.0","0.0","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-27","0.00","0.0","0.0","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-28","0.00","0.0","0.0","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-29","0.00","0.0","0.0","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-11-30","1.14","0.0","0.0","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2020-12-01","0.00","0.0","0.0","53"
